family,effect,replicate,seed,stream_type,evaluation,method,alarm_time,false_alarm,conditional_eligible,post_change_detected,censored,run_length_units,run_length_cycles,restricted_delay_units,time_unit_cycles,restricted_delay_cycles,restriction_horizon_units,restriction_horizon_cycles,threshold
spatial,0.55,25,60100025,changed,restart_at_change,exact one-cycle likelihood grid SR,21,False,True,True,False,21,21,21.0,1,21.0,384,384,200.0
spatial,0.55,25,60100025,changed,restart_at_change,known-post one-cycle likelihood SR,21,False,True,True,False,21,21,21.0,1,21.0,384,384,200.0
spatial,0.55,25,60100025,changed,restart_at_change,validation-trained linear logistic effect,164,False,True,True,False,164,164,164.0,1,164.0,384,384,200.0
spatial,0.55,26,60100026,changed,surveillance,DFR/count exact pushforward,200,False,True,True,False,200,200,72.0,1,72.0,384,384,200.0
spatial,0.55,26,60100026,changed,surveillance,raw symmetry-resolved AOC,117,True,False,False,False,117,117,,1,,384,384,200.0
spatial,0.55,26,60100026,changed,surveillance,vAOC / same-feature Hotelling,202,False,True,True,False,202,202,74.0,1,74.0,384,384,200.0
spatial,0.55,26,60100026,changed,surveillance,matched correlation witness,180,False,True,True,False,180,180,52.0,1,52.0,384,384,200.0
spatial,0.55,26,60100026,changed,surveillance,exact one-cycle likelihood grid SR,147,False,True,True,False,147,147,19.0,1,19.0,384,384,200.0
spatial,0.55,26,60100026,changed,surveillance,known-post one-cycle likelihood SR,147,False,True,True,False,147,147,19.0,1,19.0,384,384,200.0
spatial,0.55,26,60100026,changed,surveillance,validation-trained linear logistic effect,177,False,True,True,False,177,177,49.0,1,49.0,384,384,200.0
spatial,0.55,26,60100026,changed,restart_at_change,DFR/count exact pushforward,200,False,True,True,False,200,200,200.0,1,200.0,384,384,200.0
spatial,0.55,26,60100026,changed,restart_at_change,raw symmetry-resolved AOC,228,False,True,True,False,228,228,228.0,1,228.0,384,384,200.0
spatial,0.55,26,60100026,changed,restart_at_change,vAOC / same-feature Hotelling,195,False,True,True,False,195,195,195.0,1,195.0,384,384,200.0
spatial,0.55,26,60100026,changed,restart_at_change,matched correlation witness,174,False,True,True,False,174,174,174.0,1,174.0,384,384,200.0
spatial,0.55,26,60100026,changed,restart_at_change,exact one-cycle likelihood grid SR,38,False,True,True,False,38,38,38.0,1,38.0,384,384,200.0
spatial,0.55,26,60100026,changed,restart_at_change,known-post one-cycle likelihood SR,38,False,True,True,False,38,38,38.0,1,38.0,384,384,200.0
spatial,0.55,26,60100026,changed,restart_at_change,validation-trained linear logistic effect,173,False,True,True,False,173,173,173.0,1,173.0,384,384,200.0
spatial,0.55,27,60100027,changed,surveillance,DFR/count exact pushforward,200,False,True,True,False,200,200,72.0,1,72.0,384,384,200.0
spatial,0.55,27,60100027,changed,surveillance,raw symmetry-resolved AOC,201,False,True,True,False,201,201,73.0,1,73.0,384,384,200.0
spatial,0.55,27,60100027,changed,surveillance,vAOC / same-feature Hotelling,189,False,True,True,False,189,189,61.0,1,61.0,384,384,200.0
spatial,0.55,27,60100027,changed,surveillance,matched correlation witness,177,False,True,True,False,177,177,49.0,1,49.0,384,384,200.0
spatial,0.55,27,60100027,changed,surveillance,exact one-cycle likelihood grid SR,161,False,True,True,False,161,161,33.0,1,33.0,384,384,200.0
spatial,0.55,27,60100027,changed,surveillance,known-post one-cycle likelihood SR,161,False,True,True,False,161,161,33.0,1,33.0,384,384,200.0
spatial,0.55,27,60100027,changed,surveillance,validation-trained linear logistic effect,180,False,True,True,False,180,180,52.0,1,52.0,384,384,200.0
spatial,0.55,27,60100027,changed,restart_at_change,DFR/count exact pushforward,200,False,True,True,False,200,200,200.0,1,200.0,384,384,200.0
spatial,0.55,27,60100027,changed,restart_at_change,raw symmetry-resolved AOC,96,False,True,True,False,96,96,96.0,1,96.0,384,384,200.0
spatial,0.55,27,60100027,changed,restart_at_change,vAOC / same-feature Hotelling,140,False,True,True,False,140,140,140.0,1,140.0,384,384,200.0
spatial,0.55,27,60100027,changed,restart_at_change,matched correlation witness,142,False,True,True,False,142,142,142.0,1,142.0,384,384,200.0
spatial,0.55,27,60100027,changed,restart_at_change,exact one-cycle likelihood grid SR,33,False,True,True,False,33,33,33.0,1,33.0,384,384,200.0
spatial,0.55,27,60100027,changed,restart_at_change,known-post one-cycle likelihood SR,33,False,True,True,False,33,33,33.0,1,33.0,384,384,200.0
spatial,0.55,27,60100027,changed,restart_at_change,validation-trained linear logistic effect,142,False,True,True,False,142,142,142.0,1,142.0,384,384,200.0
spatial,0.55,28,60100028,changed,surveillance,DFR/count exact pushforward,200,False,True,True,False,200,200,72.0,1,72.0,384,384,200.0
spatial,0.55,28,60100028,changed,surveillance,raw symmetry-resolved AOC,205,False,True,True,False,205,205,77.0,1,77.0,384,384,200.0
spatial,0.55,28,60100028,changed,surveillance,vAOC / same-feature Hotelling,203,False,True,True,False,203,203,75.0,1,75.0,384,384,200.0
spatial,0.55,28,60100028,changed,surveillance,matched correlation witness,179,False,True,True,False,179,179,51.0,1,51.0,384,384,200.0
spatial,0.55,28,60100028,changed,surveillance,exact one-cycle likelihood grid SR,157,False,True,True,False,157,157,29.0,1,29.0,384,384,200.0
spatial,0.55,28,60100028,changed,surveillance,known-post one-cycle likelihood SR,157,False,True,True,False,157,157,29.0,1,29.0,384,384,200.0
spatial,0.55,28,60100028,changed,surveillance,validation-trained linear logistic effect,179,False,True,True,False,179,179,51.0,1,51.0,384,384,200.0
spatial,0.55,28,60100028,changed,restart_at_change,DFR/count exact pushforward,200,False,True,True,False,200,200,200.0,1,200.0,384,384,200.0
spatial,0.55,28,60100028,changed,restart_at_change,raw symmetry-resolved AOC,99,False,True,True,False,99,99,99.0,1,99.0,384,384,200.0
spatial,0.55,28,60100028,changed,restart_at_change,vAOC / same-feature Hotelling,166,False,True,True,False,166,166,166.0,1,166.0,384,384,200.0
spatial,0.55,28,60100028,changed,restart_at_change,matched correlation witness,161,False,True,True,False,161,161,161.0,1,161.0,384,384,200.0
spatial,0.55,28,60100028,changed,restart_at_change,exact one-cycle likelihood grid SR,32,False,True,True,False,32,32,32.0,1,32.0,384,384,200.0
spatial,0.55,28,60100028,changed,restart_at_change,known-post one-cycle likelihood SR,32,False,True,True,False,32,32,32.0,1,32.0,384,384,200.0
spatial,0.55,28,60100028,changed,restart_at_change,validation-trained linear logistic effect,165,False,True,True,False,165,165,165.0,1,165.0,384,384,200.0
spatial,0.55,29,60100029,changed,surveillance,DFR/count exact pushforward,200,False,True,True,False,200,200,72.0,1,72.0,384,384,200.0
spatial,0.55,29,60100029,changed,surveillance,raw symmetry-resolved AOC,238,False,True,True,False,238,238,110.0,1,110.0,384,384,200.0
spatial,0.55,29,60100029,changed,surveillance,vAOC / same-feature Hotelling,209,False,True,True,False,209,209,81.0,1,81.0,384,384,200.0
spatial,0.55,29,60100029,changed,surveillance,matched correlation witness,201,False,True,True,False,201,201,73.0,1,73.0,384,384,200.0
spatial,0.55,29,60100029,changed,surveillance,exact one-cycle likelihood grid SR,203,False,True,True,False,203,203,75.0,1,75.0,384,384,200.0
spatial,0.55,29,60100029,changed,surveillance,known-post one-cycle likelihood SR,203,False,True,True,False,203,203,75.0,1,75.0,384,384,200.0
spatial,0.55,29,60100029,changed,surveillance,validation-trained linear logistic effect,202,False,True,True,False,202,202,74.0,1,74.0,384,384,200.0
spatial,0.55,29,60100029,changed,restart_at_change,DFR/count exact pushforward,200,False,True,True,False,200,200,200.0,1,200.0,384,384,200.0
spatial,0.55,29,60100029,changed,restart_at_change,raw symmetry-resolved AOC,178,False,True,True,False,178,178,178.0,1,178.0,384,384,200.0
spatial,0.55,29,60100029,changed,restart_at_change,vAOC / same-feature Hotelling,174,False,True,True,False,174,174,174.0,1,174.0,384,384,200.0
spatial,0.55,29,60100029,changed,restart_at_change,matched correlation witness,158,False,True,True,False,158,158,158.0,1,158.0,384,384,200.0
spatial,0.55,29,60100029,changed,restart_at_change,exact one-cycle likelihood grid SR,75,False,True,True,False,75,75,75.0,1,75.0,384,384,200.0
spatial,0.55,29,60100029,changed,restart_at_change,known-post one-cycle likelihood SR,75,False,True,True,False,75,75,75.0,1,75.0,384,384,200.0
spatial,0.55,29,60100029,changed,restart_at_change,validation-trained linear logistic effect,162,False,True,True,False,162,162,162.0,1,162.0,384,384,200.0
spatial,0.55,30,60100030,changed,surveillance,DFR/count exact pushforward,200,False,True,True,False,200,200,72.0,1,72.0,384,384,200.0
spatial,0.55,30,60100030,changed,surveillance,raw symmetry-resolved AOC,220,False,True,True,False,220,220,92.0,1,92.0,384,384,200.0
spatial,0.55,30,60100030,changed,surveillance,vAOC / same-feature Hotelling,186,False,True,True,False,186,186,58.0,1,58.0,384,384,200.0
spatial,0.55,30,60100030,changed,surveillance,matched correlation witness,175,False,True,True,False,175,175,47.0,1,47.0,384,384,200.0
spatial,0.55,30,60100030,changed,surveillance,exact one-cycle likelihood grid SR,74,True,False,False,False,74,74,,1,,384,384,200.0
spatial,0.55,30,60100030,changed,surveillance,known-post one-cycle likelihood SR,74,True,False,False,False,74,74,,1,,384,384,200.0
spatial,0.55,30,60100030,changed,surveillance,validation-trained linear logistic effect,177,False,True,True,False,177,177,49.0,1,49.0,384,384,200.0
spatial,0.55,30,60100030,changed,restart_at_change,DFR/count exact pushforward,200,False,True,True,False,200,200,200.0,1,200.0,384,384,200.0
spatial,0.55,30,60100030,changed,restart_at_change,raw symmetry-resolved AOC,193,False,True,True,False,193,193,193.0,1,193.0,384,384,200.0
spatial,0.55,30,60100030,changed,restart_at_change,vAOC / same-feature Hotelling,172,False,True,True,False,172,172,172.0,1,172.0,384,384,200.0
spatial,0.55,30,60100030,changed,restart_at_change,matched correlation witness,155,False,True,True,False,155,155,155.0,1,155.0,384,384,200.0
spatial,0.55,30,60100030,changed,restart_at_change,exact one-cycle likelihood grid SR,54,False,True,True,False,54,54,54.0,1,54.0,384,384,200.0
spatial,0.55,30,60100030,changed,restart_at_change,known-post one-cycle likelihood SR,54,False,True,True,False,54,54,54.0,1,54.0,384,384,200.0
spatial,0.55,30,60100030,changed,restart_at_change,validation-trained linear logistic effect,160,False,True,True,False,160,160,160.0,1,160.0,384,384,200.0
spatial,0.55,31,60100031,changed,surveillance,DFR/count exact pushforward,200,False,True,True,False,200,200,72.0,1,72.0,384,384,200.0
spatial,0.55,31,60100031,changed,surveillance,raw symmetry-resolved AOC,170,False,True,True,False,170,170,42.0,1,42.0,384,384,200.0
spatial,0.55,31,60100031,changed,surveillance,vAOC / same-feature Hotelling,187,False,True,True,False,187,187,59.0,1,59.0,384,384,200.0
spatial,0.55,31,60100031,changed,surveillance,matched correlation witness,176,False,True,True,False,176,176,48.0,1,48.0,384,384,200.0
spatial,0.55,31,60100031,changed,surveillance,exact one-cycle likelihood grid SR,97,True,False,False,False,97,97,,1,,384,384,200.0
spatial,0.55,31,60100031,changed,surveillance,known-post one-cycle likelihood SR,97,True,False,False,False,97,97,,1,,384,384,200.0
spatial,0.55,31,60100031,changed,surveillance,validation-trained linear logistic effect,177,False,True,True,False,177,177,49.0,1,49.0,384,384,200.0
spatial,0.55,31,60100031,changed,restart_at_change,DFR/count exact pushforward,200,False,True,True,False,200,200,200.0,1,200.0,384,384,200.0
spatial,0.55,31,60100031,changed,restart_at_change,raw symmetry-resolved AOC,123,False,True,True,False,123,123,123.0,1,123.0,384,384,200.0
spatial,0.55,31,60100031,changed,restart_at_change,vAOC / same-feature Hotelling,157,False,True,True,False,157,157,157.0,1,157.0,384,384,200.0
spatial,0.55,31,60100031,changed,restart_at_change,matched correlation witness,152,False,True,True,False,152,152,152.0,1,152.0,384,384,200.0
spatial,0.55,31,60100031,changed,restart_at_change,exact one-cycle likelihood grid SR,36,False,True,True,False,36,36,36.0,1,36.0,384,384,200.0
spatial,0.55,31,60100031,changed,restart_at_change,known-post one-cycle likelihood SR,36,False,True,True,False,36,36,36.0,1,36.0,384,384,200.0
spatial,0.55,31,60100031,changed,restart_at_change,validation-trained linear logistic effect,167,False,True,True,False,167,167,167.0,1,167.0,384,384,200.0
temporal,0.75,0,70000000,no_change,null_arl,DFR/count exact pushforward,100,True,True,False,False,100,200,,2,,500,1000,100.0
temporal,0.75,0,70000000,no_change,null_arl,raw symmetry-resolved AOC,67,True,True,False,False,67,134,,2,,500,1000,100.0
temporal,0.75,0,70000000,no_change,null_arl,vAOC / same-feature Hotelling,102,True,True,False,False,102,204,,2,,500,1000,100.0
temporal,0.75,0,70000000,no_change,null_arl,matched correlation witness,100,True,True,False,False,100,200,,2,,500,1000,100.0
temporal,0.75,0,70000000,no_change,null_arl,exact pair-restricted likelihood grid SR,71,True,True,False,False,71,142,,2,,500,1000,100.0
temporal,0.75,0,70000000,no_change,null_arl,known-post pair-restricted likelihood SR,71,True,True,False,False,71,142,,2,,500,1000,100.0
temporal,0.75,0,70000000,no_change,null_arl,validation-trained linear logistic effect,115,True,True,False,False,115,230,,2,,500,1000,100.0
temporal,0.75,0,70000000,no_change,null_arl,full-HMM block-boundary grid SR,65,True,True,False,False,65,130,,2,,500,1000,100.0
temporal,0.75,0,70000000,no_change,null_arl,known-post full-HMM block-boundary SR,65,True,True,False,False,65,130,,2,,500,1000,100.0
temporal,0.75,1,70000001,no_change,null_arl,DFR/count exact pushforward,100,True,True,False,False,100,200,,2,,500,1000,100.0
temporal,0.75,1,70000001,no_change,null_arl,raw symmetry-resolved AOC,138,True,True,False,False,138,276,,2,,500,1000,100.0
temporal,0.75,1,70000001,no_change,null_arl,vAOC / same-feature Hotelling,111,True,True,False,False,111,222,,2,,500,1000,100.0
temporal,0.75,1,70000001,no_change,null_arl,matched correlation witness,100,True,True,False,False,100,200,,2,,500,1000,100.0
temporal,0.75,1,70000001,no_change,null_arl,exact pair-restricted likelihood grid SR,56,True,True,False,False,56,112,,2,,500,1000,100.0
temporal,0.75,1,70000001,no_change,null_arl,known-post pair-restricted likelihood SR,56,True,True,False,False,56,112,,2,,500,1000,100.0
temporal,0.75,1,70000001,no_change,null_arl,validation-trained linear logistic effect,107,True,True,False,False,107,214,,2,,500,1000,100.0
temporal,0.75,1,70000001,no_change,null_arl,full-HMM block-boundary grid SR,59,True,True,False,False,59,118,,2,,500,1000,100.0
temporal,0.75,1,70000001,no_change,null_arl,known-post full-HMM block-boundary SR,59,True,True,False,False,59,118,,2,,500,1000,100.0
temporal,0.75,2,70000002,no_change,null_arl,DFR/count exact pushforward,100,True,True,False,False,100,200,,2,,500,1000,100.0
temporal,0.75,2,70000002,no_change,null_arl,raw symmetry-resolved AOC,148,True,True,False,False,148,296,,2,,500,1000,100.0
temporal,0.75,2,70000002,no_change,null_arl,vAOC / same-feature Hotelling,102,True,True,False,False,102,204,,2,,500,1000,100.0
temporal,0.75,2,70000002,no_change,null_arl,matched correlation witness,100,True,True,False,False,100,200,,2,,500,1000,100.0
temporal,0.75,2,70000002,no_change,null_arl,exact pair-restricted likelihood grid SR,23,True,True,False,False,23,46,,2,,500,1000,100.0
temporal,0.75,2,70000002,no_change,null_arl,known-post pair-restricted likelihood SR,23,True,True,False,False,23,46,,2,,500,1000,100.0
temporal,0.75,2,70000002,no_change,null_arl,validation-trained linear logistic effect,111,True,True,False,False,111,222,,2,,500,1000,100.0
temporal,0.75,2,70000002,no_change,null_arl,full-HMM block-boundary grid SR,206,True,True,False,False,206,412,,2,,500,1000,100.0
temporal,0.75,2,70000002,no_change,null_arl,known-post full-HMM block-boundary SR,206,True,True,False,False,206,412,,2,,500,1000,100.0
temporal,0.75,3,70000003,no_change,null_arl,DFR/count exact pushforward,100,True,True,False,False,100,200,,2,,500,1000,100.0
temporal,0.75,3,70000003,no_change,null_arl,raw symmetry-resolved AOC,81,True,True,False,False,81,162,,2,,500,1000,100.0
temporal,0.75,3,70000003,no_change,null_arl,vAOC / same-feature Hotelling,100,True,True,False,False,100,200,,2,,500,1000,100.0
temporal,0.75,3,70000003,no_change,null_arl,matched correlation witness,100,True,True,False,False,100,200,,2,,500,1000,100.0
temporal,0.75,3,70000003,no_change,null_arl,exact pair-restricted likelihood grid SR,50,True,True,False,False,50,100,,2,,500,1000,100.0
