observable,displacement_index,delta_row,delta_column,start_row,start_column,first_detector,second_detector,state,q,copies,method,exact_expectation,mean_estimate,bias,rmse,theoretical_estimator_standard_error
ZZ_d0_r2_c3,0,0,1,2,3,13,14,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7152252197265625,-0.0006675002734374269,0.01450693330030813,0.015428413530492107
ZZ_d0_r2_c4,0,0,1,2,4,14,10,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7165641784667969,0.0006714584667969481,0.015453770193319474,0.015428413530492107
ZZ_d0_r3_c0,0,0,1,3,0,15,16,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7161026000976562,0.0002098800976563231,0.015148826662036805,0.015428413530492107
ZZ_d0_r3_c1,0,0,1,3,1,16,17,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7141571044921875,-0.001735615507812427,0.014899338241658738,0.015428413530492107
ZZ_d0_r3_c2,0,0,1,3,2,17,18,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7137374877929688,-0.002155232207031177,0.014976685954239765,0.015428413530492107
ZZ_d0_r3_c3,0,0,1,3,3,18,19,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7139511108398438,-0.001941609160156177,0.016064665278761117,0.015428413530492107
ZZ_d0_r3_c4,0,0,1,3,4,19,15,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.715057373046875,-0.0008353469531249269,0.014828536805444515,0.015428413530492107
ZZ_d0_r4_c0,0,0,1,4,0,20,21,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7149848937988281,-0.0009078262011718019,0.015909335714715322,0.015428413530492107
ZZ_d0_r4_c1,0,0,1,4,1,21,22,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7152214050292969,-0.0006713149707030519,0.015552075079933957,0.015428413530492107
ZZ_d0_r4_c2,0,0,1,4,2,22,23,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7163467407226562,0.0004540207226563231,0.017247691017708407,0.015428413530492107
ZZ_d0_r4_c3,0,0,1,4,3,23,24,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.716156005859375,0.0002632858593750731,0.01566242953853319,0.015428413530492107
ZZ_d0_r4_c4,0,0,1,4,4,24,20,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7156829833984375,-0.0002097366015624269,0.014840048507399926,0.015428413530492107
ZZ_d1_r0_c0,1,1,0,0,0,0,5,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7171211242675781,0.001228404267578198,0.015379871189502755,0.015428413530492107
ZZ_d1_r0_c1,1,1,0,0,1,1,6,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7154502868652344,-0.0004424331347655519,0.014816690117642283,0.015428413530492107
ZZ_d1_r0_c2,1,1,0,0,2,2,7,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.716766357421875,0.0008736374218750731,0.016737953381670334,0.015428413530492107
ZZ_d1_r0_c3,1,1,0,0,3,3,8,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7175521850585938,0.001659465058593823,0.015545174233883956,0.015428413530492107
ZZ_d1_r0_c4,1,1,0,0,4,4,9,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7157936096191406,-9.91103808593019e-05,0.014824564405752862,0.015428413530492107
ZZ_d1_r1_c0,1,1,0,1,0,5,10,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7170143127441406,0.001121592744140698,0.01554300638935039,0.015428413530492107
ZZ_d1_r1_c1,1,1,0,1,1,6,11,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7163352966308594,0.0004425766308594481,0.0155209879961024,0.015428413530492107
ZZ_d1_r1_c2,1,1,0,1,2,7,12,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7166976928710938,0.0008049728710938231,0.013582386405105626,0.015428413530492107
ZZ_d1_r1_c3,1,1,0,1,3,8,13,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7171783447265625,0.001285624726562573,0.015054369966953638,0.015428413530492107
ZZ_d1_r1_c4,1,1,0,1,4,9,14,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7164230346679688,0.0005303146679688231,0.01515245880036217,0.015428413530492107
ZZ_d1_r2_c0,1,1,0,2,0,10,15,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7174224853515625,0.001529765351562573,0.01387326890688703,0.015428413530492107
ZZ_d1_r2_c1,1,1,0,2,1,11,16,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7144927978515625,-0.001399922148437427,0.015872310906359384,0.015428413530492107
ZZ_d1_r2_c2,1,1,0,2,2,12,17,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7142066955566406,-0.001686024443359302,0.015546737923407421,0.015428413530492107
ZZ_d1_r2_c3,1,1,0,2,3,13,18,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7148704528808594,-0.001022267119140552,0.01574793752192231,0.015428413530492107
ZZ_d1_r2_c4,1,1,0,2,4,14,19,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7143287658691406,-0.001563954130859302,0.015968876621544476,0.015428413530492107
ZZ_d1_r3_c0,1,1,0,3,0,15,20,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7162666320800781,0.0003739120800781981,0.013392044823688975,0.015428413530492107
ZZ_d1_r3_c1,1,1,0,3,1,16,21,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7140121459960938,-0.001880574003906177,0.015114515335918257,0.015428413530492107
ZZ_d1_r3_c2,1,1,0,3,2,17,22,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7147789001464844,-0.001113819853515552,0.015386052625019008,0.015428413530492107
ZZ_d1_r3_c3,1,1,0,3,3,18,23,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7168083190917969,0.0009155990917969481,0.015328697292910932,0.015428413530492107
ZZ_d1_r3_c4,1,1,0,3,4,19,24,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7148323059082031,-0.001060414091796802,0.015620566528383844,0.015428413530492107
ZZ_d1_r4_c0,1,1,0,4,0,20,0,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7152748107910156,-0.0006179092089843019,0.01538831898263122,0.015428413530492107
ZZ_d1_r4_c1,1,1,0,4,1,21,1,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7140045166015625,-0.001888203398437427,0.015702531346957916,0.015428413530492107
ZZ_d1_r4_c2,1,1,0,4,2,22,2,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7164459228515625,0.0005532028515625731,0.016128658438046124,0.015428413530492107
ZZ_d1_r4_c3,1,1,0,4,3,23,3,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7173004150390625,0.001407695039062573,0.015759588264038876,0.015428413530492107
ZZ_d1_r4_c4,1,1,0,4,4,24,4,changed_q065,0.65,2048,native_all_z,0.7158927199999999,0.7164192199707031,0.0005264999707031981,0.015062102188382758,0.015428413530492107
ZZ_d2_r0_c0,2,0,2,0,0,0,2,changed_q065,0.65,2048,native_all_z,0.72967688,0.7295265197753906,-0.00015036022460934717,0.014720833526062583,0.01510981370216049
ZZ_d2_r0_c1,2,0,2,0,1,1,3,changed_q065,0.65,2048,native_all_z,0.72967688,0.7286033630371094,-0.0010735169628905972,0.015337235969721176,0.01510981370216049
ZZ_d2_r0_c2,2,0,2,0,2,2,4,changed_q065,0.65,2048,native_all_z,0.72967688,0.7297630310058594,8.615100585940283e-05,0.014020999085537738,0.01510981370216049
ZZ_d2_r0_c3,2,0,2,0,3,3,0,changed_q065,0.65,2048,native_all_z,0.72967688,0.7307472229003906,0.0010703429003906528,0.013903925460131339,0.01510981370216049
ZZ_d2_r0_c4,2,0,2,0,4,4,1,changed_q065,0.65,2048,native_all_z,0.72967688,0.729644775390625,-3.210460937497217e-05,0.014219754083783731,0.01510981370216049
ZZ_d2_r1_c0,2,0,2,1,0,5,7,changed_q065,0.65,2048,native_all_z,0.72967688,0.7305068969726562,0.0008300169726562778,0.01452746246103985,0.01510981370216049
ZZ_d2_r1_c1,2,0,2,1,1,6,8,changed_q065,0.65,2048,native_all_z,0.72967688,0.73126220703125,0.0015853270312500278,0.0147459786235357,0.01510981370216049
ZZ_d2_r1_c2,2,0,2,1,2,7,9,changed_q065,0.65,2048,native_all_z,0.72967688,0.7301788330078125,0.0005019530078125278,0.015393578449831795,0.01510981370216049
ZZ_d2_r1_c3,2,0,2,1,3,8,5,changed_q065,0.65,2048,native_all_z,0.72967688,0.7315673828125,0.0018905028125000278,0.01457544432730038,0.01510981370216049
ZZ_d2_r1_c4,2,0,2,1,4,9,6,changed_q065,0.65,2048,native_all_z,0.72967688,0.72955322265625,-0.00012365734374997217,0.013155462795854595,0.01510981370216049
ZZ_d2_r2_c0,2,0,2,2,0,10,12,changed_q065,0.65,2048,native_all_z,0.72967688,0.7289314270019531,-0.0007454529980468472,0.014549398609101571,0.01510981370216049
ZZ_d2_r2_c1,2,0,2,2,1,11,13,changed_q065,0.65,2048,native_all_z,0.72967688,0.7280921936035156,-0.0015846863964843472,0.015174446406345958,0.01510981370216049
ZZ_d2_r2_c2,2,0,2,2,2,12,14,changed_q065,0.65,2048,native_all_z,0.72967688,0.7297286987304688,5.181873046877783e-05,0.015269979438237494,0.01510981370216049
ZZ_d2_r2_c3,2,0,2,2,3,13,10,changed_q065,0.65,2048,native_all_z,0.72967688,0.7302360534667969,0.0005591734667969028,0.014905879586246371,0.01510981370216049
ZZ_d2_r2_c4,2,0,2,2,4,14,11,changed_q065,0.65,2048,native_all_z,0.72967688,0.7293357849121094,-0.00034109508789059717,0.015248979384274051,0.01510981370216049
ZZ_d2_r3_c0,2,0,2,3,0,15,17,changed_q065,0.65,2048,native_all_z,0.72967688,0.7283782958984375,-0.0012985841015624722,0.014073019035033416,0.01510981370216049
ZZ_d2_r3_c1,2,0,2,3,1,16,18,changed_q065,0.65,2048,native_all_z,0.72967688,0.7284698486328125,-0.0012070313671874722,0.016541149817652187,0.01510981370216049
ZZ_d2_r3_c2,2,0,2,3,2,17,19,changed_q065,0.65,2048,native_all_z,0.72967688,0.7284469604492188,-0.0012299195507812222,0.014808391476758812,0.01510981370216049
ZZ_d2_r3_c3,2,0,2,3,3,18,15,changed_q065,0.65,2048,native_all_z,0.72967688,0.7290878295898438,-0.0005890504101562222,0.014369243217157471,0.01510981370216049
ZZ_d2_r3_c4,2,0,2,3,4,19,16,changed_q065,0.65,2048,native_all_z,0.72967688,0.7286453247070312,-0.0010315552929687222,0.014769388990781477,0.01510981370216049
ZZ_d2_r4_c0,2,0,2,4,0,20,22,changed_q065,0.65,2048,native_all_z,0.72967688,0.7293777465820312,-0.00029913341796872217,0.015244683934123357,0.01510981370216049
ZZ_d2_r4_c1,2,0,2,4,1,21,23,changed_q065,0.65,2048,native_all_z,0.72967688,0.7297248840332031,4.800403320315283e-05,0.016540761958409162,0.01510981370216049
ZZ_d2_r4_c2,2,0,2,4,2,22,24,changed_q065,0.65,2048,native_all_z,0.72967688,0.7304763793945312,0.0007994993945312778,0.016080599861954602,0.01510981370216049
ZZ_d2_r4_c3,2,0,2,4,3,23,20,changed_q065,0.65,2048,native_all_z,0.72967688,0.7299346923828125,0.00025781238281252783,0.01434667404293356,0.01510981370216049
ZZ_d2_r4_c4,2,0,2,4,4,24,21,changed_q065,0.65,2048,native_all_z,0.72967688,0.7305335998535156,0.0008567198535156528,0.01448076213862829,0.01510981370216049
ZZ_d3_r0_c0,3,2,0,0,0,0,10,changed_q065,0.65,2048,native_all_z,0.72967688,0.7287979125976562,-0.0008789674023437222,0.013967852265904216,0.01510981370216049
ZZ_d3_r0_c1,3,2,0,0,1,1,11,changed_q065,0.65,2048,native_all_z,0.72967688,0.72882080078125,-0.0008560792187499722,0.016129194404643023,0.01510981370216049
ZZ_d3_r0_c2,3,2,0,0,2,2,12,changed_q065,0.65,2048,native_all_z,0.72967688,0.7298202514648438,0.00014337146484377783,0.014437959700726425,0.01510981370216049
ZZ_d3_r0_c3,3,2,0,0,3,3,13,changed_q065,0.65,2048,native_all_z,0.72967688,0.7277679443359375,-0.0019089356640624722,0.01401818575532711,0.01510981370216049
ZZ_d3_r0_c4,3,2,0,0,4,4,14,changed_q065,0.65,2048,native_all_z,0.72967688,0.7297019958496094,2.511584960940283e-05,0.01554508670082757,0.01510981370216049
ZZ_d3_r1_c0,3,2,0,1,0,5,15,changed_q065,0.65,2048,native_all_z,0.72967688,0.7314491271972656,0.0017722471972656528,0.013956394749364068,0.01510981370216049
ZZ_d3_r1_c1,3,2,0,1,1,6,16,changed_q065,0.65,2048,native_all_z,0.72967688,0.7283363342285156,-0.0013405457714843472,0.014904176105716786,0.01510981370216049
ZZ_d3_r1_c2,3,2,0,1,2,7,17,changed_q065,0.65,2048,native_all_z,0.72967688,0.7301750183105469,0.0004981383105469028,0.014279154898089341,0.01510981370216049
ZZ_d3_r1_c3,3,2,0,1,3,8,18,changed_q065,0.65,2048,native_all_z,0.72967688,0.7310523986816406,0.0013755186816406528,0.015202465915833515,0.01510981370216049
ZZ_d3_r1_c4,3,2,0,1,4,9,19,changed_q065,0.65,2048,native_all_z,0.72967688,0.7283287048339844,-0.0013481751660155972,0.016238967723484033,0.01510981370216049
ZZ_d3_r2_c0,3,2,0,2,0,10,20,changed_q065,0.65,2048,native_all_z,0.72967688,0.7294273376464844,-0.00024954235351559717,0.014435374074231178,0.01510981370216049
ZZ_d3_r2_c1,3,2,0,2,1,11,21,changed_q065,0.65,2048,native_all_z,0.72967688,0.7283859252929688,-0.0012909547070312222,0.015853504313107343,0.01510981370216049
ZZ_d3_r2_c2,3,2,0,2,2,12,22,changed_q065,0.65,2048,native_all_z,0.72967688,0.72967529296875,-1.5870312499721706e-06,0.014065525031049665,0.01510981370216049
ZZ_d3_r2_c3,3,2,0,2,3,13,23,changed_q065,0.65,2048,native_all_z,0.72967688,0.7293014526367188,-0.00037542736328122217,0.015335023089952588,0.01510981370216049
ZZ_d3_r2_c4,3,2,0,2,4,14,24,changed_q065,0.65,2048,native_all_z,0.72967688,0.72906494140625,-0.0006119385937499722,0.01542385337657725,0.01510981370216049
ZZ_d3_r3_c0,3,2,0,3,0,15,0,changed_q065,0.65,2048,native_all_z,0.72967688,0.7300567626953125,0.00037988269531252783,0.014510096007719426,0.01510981370216049
ZZ_d3_r3_c1,3,2,0,3,1,16,1,changed_q065,0.65,2048,native_all_z,0.72967688,0.728912353515625,-0.0007645264843749722,0.015201877598210104,0.01510981370216049
ZZ_d3_r3_c2,3,2,0,3,2,17,2,changed_q065,0.65,2048,native_all_z,0.72967688,0.7285575866699219,-0.0011192933300780972,0.015085790296171693,0.01510981370216049
ZZ_d3_r3_c3,3,2,0,3,3,18,3,changed_q065,0.65,2048,native_all_z,0.72967688,0.7294349670410156,-0.00024191295898434717,0.015336937385599618,0.01510981370216049
ZZ_d3_r3_c4,3,2,0,3,4,19,4,changed_q065,0.65,2048,native_all_z,0.72967688,0.7286911010742188,-0.0009857789257812222,0.014771086530211513,0.01510981370216049
ZZ_d3_r4_c0,3,2,0,4,0,20,5,changed_q065,0.65,2048,native_all_z,0.72967688,0.7303848266601562,0.0007079466601562778,0.01461975419120351,0.01510981370216049
ZZ_d3_r4_c1,3,2,0,4,1,21,6,changed_q065,0.65,2048,native_all_z,0.72967688,0.7295722961425781,-0.00010458385742184717,0.014528958826095034,0.01510981370216049
ZZ_d3_r4_c2,3,2,0,4,2,22,7,changed_q065,0.65,2048,native_all_z,0.72967688,0.7312164306640625,0.0015395506640625278,0.016201378127072282,0.01510981370216049
ZZ_d3_r4_c3,3,2,0,4,3,23,8,changed_q065,0.65,2048,native_all_z,0.72967688,0.73126220703125,0.0015853270312500278,0.01629828950738927,0.01510981370216049
ZZ_d3_r4_c4,3,2,0,4,4,24,9,changed_q065,0.65,2048,native_all_z,0.72967688,0.730712890625,0.0010360106250000278,0.014534073602852712,0.01510981370216049
ZZ_d0_r0_c0,0,0,1,0,0,0,1,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7146778106689453,-0.0012149093310546144,0.06652475247084436,0.06437612868189475
ZZ_d0_r0_c1,0,0,1,0,1,1,2,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7127723693847656,-0.003120350615234302,0.0653970947939856,0.06437612868189475
ZZ_d0_r0_c2,0,0,1,0,2,2,3,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7170810699462891,0.0011883499462891356,0.06803977771999441,0.06437612868189475
ZZ_d0_r0_c3,0,0,1,0,3,3,4,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7114334106445312,-0.004459309355468672,0.06391370174657296,0.06437612868189475
ZZ_d0_r0_c4,0,0,1,0,4,4,0,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7133045196533203,-0.0025882003466796144,0.0630806668264712,0.06437612868189475
ZZ_d0_r1_c0,0,0,1,1,0,5,6,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7231407165527344,0.0072479965527345175,0.0640028000184268,0.06437612868189475
ZZ_d0_r1_c1,0,0,1,1,1,6,7,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7146778106689453,-0.0012149093310546144,0.06081884797636923,0.06437612868189475
ZZ_d0_r1_c2,0,0,1,1,2,7,8,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7168064117431641,0.0009136917431641356,0.0627621227651939,0.06437612868189475
ZZ_d0_r1_c3,0,0,1,1,3,8,9,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7177848815917969,0.001892161591796949,0.06833448059543873,0.06437612868189475
ZZ_d0_r1_c4,0,0,1,1,4,9,5,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7236385345458984,0.007745814545898568,0.06912449675192316,0.06437612868189475
ZZ_d0_r2_c0,0,0,1,2,0,10,11,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7217502593994141,0.005857539399414167,0.06162469009116474,0.06437612868189475
ZZ_d0_r2_c1,0,0,1,2,1,11,12,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.709991455078125,-0.00590126492187492,0.0607874151593443,0.06437612868189475
ZZ_d0_r2_c2,0,0,1,2,2,12,13,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7152442932128906,-0.0006484267871093015,0.0653793596672698,0.06437612868189475
ZZ_d0_r2_c3,0,0,1,2,3,13,14,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7092533111572266,-0.006639408842773316,0.06739683805712257,0.06437612868189475
ZZ_d0_r2_c4,0,0,1,2,4,14,10,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7222137451171875,0.006321025117187606,0.06360422274245262,0.06437612868189475
ZZ_d0_r3_c0,0,0,1,3,0,15,16,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.71795654296875,0.002063822968750073,0.06848659569865138,0.06437612868189475
ZZ_d0_r3_c1,0,0,1,3,1,16,17,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7151756286621094,-0.0007170913378905519,0.06912432786906239,0.06437612868189475
ZZ_d0_r3_c2,0,0,1,3,2,17,18,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7123260498046875,-0.003566670195312427,0.06593878358112304,0.06437612868189475
ZZ_d0_r3_c3,0,0,1,3,3,18,19,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7142314910888672,-0.0016612289111327394,0.06752369624746737,0.06437612868189475
ZZ_d0_r3_c4,0,0,1,3,4,19,15,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7167034149169922,0.0008106949169922606,0.06152935084735229,0.06437612868189475
ZZ_d0_r4_c0,0,0,1,4,0,20,21,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7120857238769531,-0.0038069961230468023,0.06300621616685051,0.06437612868189475
ZZ_d0_r4_c1,0,0,1,4,1,21,22,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7162742614746094,0.0003815414746094481,0.062356434107468196,0.06437612868189475
ZZ_d0_r4_c2,0,0,1,4,2,22,23,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7158451080322266,-4.7611967773364405e-05,0.07023423378066515,0.06437612868189475
ZZ_d0_r4_c3,0,0,1,4,3,23,24,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7146091461181641,-0.0012835738818358644,0.06722034659507325,0.06437612868189475
ZZ_d0_r4_c4,0,0,1,4,4,24,20,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7116909027099609,-0.004201817290038977,0.062024353479247375,0.06437612868189475
ZZ_d1_r0_c0,1,1,0,0,0,0,5,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7217159271240234,0.005823207124023578,0.0633269814182039,0.06437612868189475
ZZ_d1_r0_c1,1,1,0,0,1,1,6,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7140083312988281,-0.001884388701171802,0.06429990257762705,0.06437612868189475
ZZ_d1_r0_c2,1,1,0,0,2,2,7,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7199821472167969,0.004089427216796969,0.06575342402943415,0.06437612868189475
ZZ_d1_r0_c3,1,1,0,0,3,3,8,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7140083312988281,-0.001884388701171795,0.06839316337915714,0.06437612868189475
ZZ_d1_r0_c4,1,1,0,0,4,4,9,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7070903778076172,-0.0088023421923827,0.06371339545055732,0.06437612868189475
ZZ_d1_r1_c0,1,1,0,1,0,5,10,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7191066741943359,0.0032139541943360197,0.06181466053576326,0.06437612868189475
ZZ_d1_r1_c1,1,1,0,1,1,6,11,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7133388519287109,-0.002553868071288988,0.0666908063477555,0.06437612868189475
ZZ_d1_r1_c2,1,1,0,1,2,7,12,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7154331207275391,-0.0004595992724608644,0.06330120245595987,0.06437612868189475
ZZ_d1_r1_c3,1,1,0,1,3,8,13,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7138710021972656,-0.002021717802734302,0.06636131909112473,0.06437612868189475
ZZ_d1_r1_c4,1,1,0,1,4,9,14,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7251491546630859,0.0092564346630861,0.06627905143447549,0.06437612868189475
ZZ_d1_r2_c0,1,1,0,2,0,10,15,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.71795654296875,0.0020638229687500735,0.06538391974046887,0.06437612868189475
ZZ_d1_r2_c1,1,1,0,2,1,11,16,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7148494720458984,-0.0010432479541014738,0.06846607320806779,0.06437612868189475
ZZ_d1_r2_c2,1,1,0,2,2,12,17,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7105579376220703,-0.005334782377929599,0.06386726811585577,0.06437612868189475
ZZ_d1_r2_c3,1,1,0,2,3,13,18,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7124290466308594,-0.003463673369140552,0.06277939033156023,0.06437612868189475
ZZ_d1_r2_c4,1,1,0,2,4,14,19,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7177333831787109,0.0018406631787110184,0.06755531151008798,0.06437612868189475
ZZ_d1_r3_c0,1,1,0,3,0,15,20,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7132530212402344,-0.002639698759765552,0.053332231988833335,0.06437612868189475
ZZ_d1_r3_c1,1,1,0,3,1,16,21,changed_q065,0.65,2048,local_pauli_shadow,0.7158927199999999,0.7155704498291016,-0.0003222701708983644,0.06308603819367996,0.06437612868189475
